timestamp;energy_used;solar_produced
1586289600;1.216;0
1586293200;1.134;0
1586296800;1.144;0
1586300400;1.125;0
1586304000;1.127;0
1586307600;1.129;0
1586311200;1.133;0
1586314800;1.125;0
1586318400;1.215;0
1586322000;2.827;0.3
1586325600;2.126;1.69
1586329200;1.219;3.04
1586332800;1.148;3.87
1586336400;1.263;4.45
1586340000;1.146;4.86
1586343600;1.167;4.95
1586347200;1.833;4.49
1586350800;1.256;3.81
1586354400;1.653;2.92
1586358000;2.533;2.18
1586361600;1.333;1.74
1586365200;1.3;0.77
1586368800;1.297;0.03
1586372400;1.562;0
1586376000;3.172;0
1586379600;1.167;0
1586383200;1.153;0
1586386800;1.152;0
1586390400;1.171;0
1586394000;1.152;0
1586397600;1.15;0
1586401200;1.161;0
1586404800;1.219;0
1586408400;2.091;0.26
1586412000;2.221;0.74
1586415600;1.17;1.48
1586419200;1.286;2.69
1586422800;1.182;4.26
1586426400;1.705;5.11
1586430000;1.223;5.08
1586433600;1.452;4.68
1586437200;1.589;3.98
1586440800;1.366;3.07
1586444400;1.474;2.5
1586448000;1.255;1.91
1586451600;1.364;0.96
1586455200;2.495;0.04
1586458800;1.277;0
1586462400;1.207;0
1586466000;1.133;0
1586469600;1.135;0
1586473200;1.135;0
1586476800;1.123;0
1586480400;1.123;0
1586484000;1.133;0
1586487600;1.123;0
1586491200;1.218;0
1586494800;2.609;0.8
1586498400;2.802;2.91
1586502000;1.207;3.83
1586505600;1.151;4.33
1586509200;3.169;4.79
1586512800;1.463;5.23
1586516400;1.169;5.27
1586520000;1.162;4.79
1586523600;1.145;4.19
1586527200;1.147;3.14
1586530800;1.143;2.47
1586534400;1.176;1.67
1586538000;1.228;1.03
1586541600;2.686;0.05
1586545200;4.415;0
1586548800;3.229;0
1586552400;3.848;0
1586556000;3.066;0
1586559600;3.059;0
1586563200;3.045;0
1586566800;3.041;0
1586570400;3.038;0
1586574000;3.061;0
1586577600;3.056;0
1586581200;3.124;0.77
1586584800;3.232;2.73
1586588400;4.71;3.84
1586592000;3.735;4.49
1586595600;3.052;5.03
1586599200;3.054;5.44
1586602800;3.04;5.32
1586606400;3.053;4.88
1586610000;3.027;4.12
1586613600;3.025;3.08
1586617200;3.009;2.56
1586620800;3.003;2.07
1586624400;2.998;0.99
1586628000;2.973;0.05
1586631600;2.984;0
1586635200;1.523;0
1586638800;1.185;0
1586642400;1.164;0
1586646000;2.527;0
1586649600;2.969;0
1586653200;1.446;0
1586656800;1.163;0
1586660400;1.269;0
1586664000;2.979;0.01
1586667600;2.754;0.71
1586671200;1.182;2.39
1586674800;1.177;3.32
1586678400;1.182;3.96
1586682000;2.08;4.26
1586685600;2.829;4.6
1586689200;1.423;5.19
1586692800;1.629;3.67
1586696400;2.029;1.93
1586700000;2.108;2.5
1586703600;2.014;2.04
1586707200;2.595;2.13
1586710800;3.358;0.91
1586714400;5.567;0.04
1586718000;1.785;0
1586721600;1.291;0
1586725200;2.792;0
1586728800;2.649;0
1586732400;1.161;0
1586736000;1.168;0
1586739600;1.289;0
1586743200;2.983;0
1586746800;2.31;0
1586750400;1.171;0
1586754000;1.162;0.04
1586757600;2.335;0.54
1586761200;6.022;1.36
1586764800;2.145;3.2
1586768400;2.89;3.67
1586772000;3.653;4.35
1586775600;2.764;5.19
1586779200;4.082;4.21
1586782800;2.055;3.52
1586786400;1.472;3.28
1586790000;1.911;2.81
1586793600;2.71;1.46
1586797200;3.123;0.46
1586800800;1.701;0.03
1586804400;1.285;0
1586808000;1.236;0
1586811600;2.98;0
1586815200;2.556;0
1586818800;1.162;0
1586822400;1.163;0
1586826000;2.014;0
1586829600;2.979;0
1586833200;1.725;0
1586836800;1.262;0
1586840400;2.66;0.13
1586844000;4.916;0.81
1586847600;2.945;2.47
1586851200;1.27;3.11
1586854800;1.156;2.27
1586858400;1.413;2.05
1586862000;3.121;3.39
1586865600;1.901;3.48
1586869200;1.154;2.59
1586872800;1.175;2.25
1586876400;2.06;2.59
1586880000;3.138;2.05
1586883600;3.042;1.22
1586887200;3.107;0.06
1586890800;1.32;0
1586894400;2.351;0
1586898000;2.975;0
1586901600;1.463;0
1586905200;1.163;0
1586908800;1.598;0
1586912400;2.98;0
1586916000;2.309;0
1586919600;1.873;0
1586923200;1.992;0.01
1586926800;4.386;1.13
1586930400;4.23;3.01
1586934000;1.173;3.89
1586937600;1.175;4.43
1586941200;1.185;5.03
1586944800;2.588;5.39
1586948400;2.345;5.4
1586952000;1.185;4.93
1586955600;1.184;4.23
1586959200;1.176;3.16
1586962800;1.878;1.89
1586966400;2.22;1.54
1586970000;3.32;1.13
1586973600;2.727;0.12
1586977200;1.308;0
1586980800;1.191;0
1586984400;2.623;0
1586988000;2.799;0
1586991600;1.168;0
1586995200;1.164;0
1586998800;1.605;0
1587002400;2.954;0
1587006000;2.618;0
1587009600;1.481;0.01
1587013200;2.89;0.76
1587016800;3.571;1.96
1587020400;3.559;3.54
1587024000;1.216;4.46
1587027600;1.204;5.03
1587031200;1.262;5.41
1587034800;1.22;5.4
1587038400;1.191;4.88
1587042000;1.896;3.99
1587045600;2.833;3.15
1587049200;1.18;2.19
1587052800;1.248;1.58
1587056400;1.25;0.62
1587060000;1.286;0.07
1587063600;1.807;0
1587067200;3.019;0
1587070800;1.695;0
1587074400;1.172;0
1587078000;1.16;0
1587081600;1.924;0
1587085200;2.972;0
1587088800;1.692;0
1587092400;1.168;0
1587096000;1.266;0.02
1587099600;4.25;0.53
1587103200;4.391;1.03
1587106800;1.18;2.93
1587110400;1.182;4.44
1587114000;3.227;5.06
1587117600;2.354;5.44
1587121200;3.069;5.38
1587124800;1.181;5
1587128400;1.191;4.28
1587132000;1.167;3.22
1587135600;1.963;2.6
1587139200;2.519;2.07
1587142800;3.652;1.18
1587146400;3.772;0.09
1587150000;3.282;0
1587153600;3.24;0
1587157200;3.075;0
1587160800;2.428;0
1587164400;1.161;0
1587168000;1.162;0
1587171600;2.215;0
1587175200;2.966;0
1587178800;2.257;0
1587182400;1.508;0.01
1587186000;1.212;0.4
1587189600;3.129;1.07
1587193200;4.366;3.08
1587196800;1.853;3.06
1587200400;1.163;3.14
1587204000;1.184;2.97
1587207600;1.963;1.25
1587211200;2.969;1.2
1587214800;1.379;0.85
1587218400;1.162;0.56
1587222000;1.167;0.58
1587225600;2.164;0.33
1587229200;2.983;0.07
1587232800;1.395;0
1587236400;1.337;0
1587240000;1.521;0
1587243600;2.456;0
1587247200;2.975;0
1587250800;1.176;0
1587254400;1.16;0
1587258000;1.552;0
1587261600;3.128;0
1587265200;2.533;0
1587268800;1.155;0.02
1587272400;1.171;1.15
1587276000;2.028;3.08
1587279600;2.998;3.99
1587283200;1.667;4.63
1587286800;1.18;5.34
1587290400;1.183;5.69
1587294000;1.183;5.65
1587297600;1.729;5.25
1587301200;2.993;4.47
1587304800;1.367;3.43
1587308400;1.898;2.73
1587312000;1.35;2.31
1587315600;1.292;1.54
1587319200;2.495;0.12
1587322800;3.119;0
1587326400;1.388;0
1587330000;1.162;0
1587333600;1.686;0
1587337200;3.805;0
1587340800;2.611;0
1587344400;1.174;0
1587348000;1.164;0
1587351600;2.003;0
1587355200;3.144;0.03
1587358800;3.684;1.39
1587362400;2.968;3.33
1587366000;1.912;4.17
1587369600;3.199;4.73
1587373200;3.103;5.36
1587376800;1.3;5.81
1587380400;1.206;5.79
1587384000;1.917;5.4
1587387600;1.195;4.53
1587391200;2.656;3.49
1587394800;2.865;2.73
1587398400;1.316;2.25
1587402000;1.195;1.45
1587405600;1.241;0.12
1587409200;2.555;0
1587412800;4.392;0
1587416400;1.195;0
1587420000;1.206;0
1587423600;1.186;0
1587427200;2.943;0
1587430800;2.611;0
1587434400;1.194;0
1587438000;1.192;0
1587441600;1.948;0.03
1587445200;4.648;1.45
1587448800;3.405;3.45
1587452400;1.357;4.23
1587456000;1.22;4.79
1587459600;1.618;5.46
1587463200;3.222;5.84
1587466800;1.59;5.73
1587470400;1.219;5.33
1587474000;1.203;4.51
1587477600;1.201;3.44
1587481200;2.208;2.73
1587484800;3.149;2.26
1587488400;1.961;1.48
1587492000;1.31;0.15
1587495600;1.347;0
1587499200;1.821;0
1587502800;3.125;0
1587506400;2.797;0
1587510000;1.186;0
1587513600;1.2;0
1587517200;1.811;0
1587520800;2.997;0
1587524400;1.964;0
1587528000;1.268;0.04
1587531600;2.855;1.39
1587535200;3.834;3.36
1587538800;3.092;4.2
1587542400;1.236;4.72
1587546000;1.357;5.34
1587549600;1.528;5.72
1587553200;1.221;5.67
1587556800;1.234;5.28
1587560400;2.715;4.5
1587564000;2.115;3.45
1587567600;1.93;2.7
1587571200;2.227;2.26
1587574800;1.315;1.52
1587578400;1.214;0.18
1587582000;2.524;0
1587585600;3.455;0
1587589200;1.213;0
1587592800;1.196;0
1587596400;1.21;0
1587600000;2.65;0
1587603600;2.834;0
1587607200;1.192;0
1587610800;1.209;0
1587614400;1.595;0.04
1587618000;4.657;1.38
1587621600;2.869;3.35
1587625200;1.247;4.1
1587628800;1.216;4.67
1587632400;1.208;5.26
1587636000;1.414;5.57
1587639600;3.033;5.52
1587643200;1.584;5.14
1587646800;1.306;4.46
1587650400;1.218;3.41
1587654000;1.269;2.67
1587657600;1.352;2.16
1587661200;2.141;1.09
1587664800;3.01;0.19
1587668400;3.265;0
1587672000;2.333;0
1587675600;1.251;0
1587679200;1.241;0
1587682800;1.691;0
1587686400;3.033;0
1587690000;1.995;0
1587693600;1.212;0
1587697200;1.22;0
1587700800;2.257;0.07
1587704400;3.79;1.31
1587708000;3.242;2.99
1587711600;1.252;3.9
1587715200;1.269;4.52
1587718800;3.299;5.18
1587722400;1.707;5.48
1587726000;1.25;5.72
1587729600;1.399;5.24
1587733200;1.285;4.64
1587736800;1.287;3.58
1587740400;1.267;2.89
1587744000;1.275;2.35
1587747600;1.261;1.69
1587751200;1.739;0.25
1587754800;1.645;0
1587758400;1.369;0
1587762000;1.246;0
1587765600;1.239;0
1587769200;1.193;0
1587772800;1.197;0
1587776400;1.197;0
1587780000;1.197;0
1587783600;1.203;0
1587787200;1.198;0.04
1587790800;1.197;0.43
1587794400;1.344;0.63
1587798000;1.547;0.94
1587801600;3.155;1.7
1587805200;2.904;2.41
1587808800;1.199;2.41
1587812400;1.19;3.16
1587816000;1.204;3.16
1587819600;1.202;3.65
1587823200;1.206;3.38
1587826800;1.187;2.86
1587830400;1.201;2.41
1587834000;1.195;1.63
1587837600;1.195;0.26
1587841200;1.211;0
1587844800;1.202;0
1587848400;1.194;0
1587852000;1.202;0
1587855600;1.191;0
1587859200;1.191;0
1587862800;1.178;0
1587866400;1.189;0
1587870000;1.203;0
1587873600;1.17;0.07
1587877200;1.217;1.24
1587880800;1.184;1.63
1587884400;1.19;1.38
1587888000;1.202;2.86
1587891600;1.197;5.22
1587895200;1.244;5.76
1587898800;1.198;5.71
1587902400;1.201;5.31
1587906000;1.204;4.61
1587909600;1.198;3.64
1587913200;1.203;2.84
1587916800;1.209;2.39
1587920400;1.184;1.65
1587924000;1.196;0.31
1587927600;1.219;0
1587931200;1.194;0
1587934800;1.204;0
1587938400;1.188;0
1587942000;1.194;0
1587945600;1.187;0
1587949200;1.475;0
1587952800;2.245;0
1587956400;1.195;0
1587960000;1.201;0.05
1587963600;1.188;0.93
1587967200;1.204;3.13
1587970800;1.206;3.94
1587974400;1.21;4.57
1587978000;1.198;5.23
1587981600;1.235;5.66
1587985200;1.212;5.55
1587988800;1.209;4.82
1587992400;1.206;4.5
1587996000;1.197;3.53
1587999600;1.192;2.3
1588003200;1.216;2.17
1588006800;1.183;0.9
1588010400;1.197;0.12
1588014000;3.771;0
1588017600;3.22;0
1588021200;3.068;0
1588024800;3.054;0
1588028400;3.025;0
1588032000;3.035;0
1588035600;3.02;0
1588039200;3.031;0
1588042800;3.015;0
1588046400;3.109;0.03
1588050000;5.019;0.09
1588053600;5.775;0.2
1588057200;3.418;0.85
1588060800;3.339;0.64
1588064400;3.273;1.01
1588068000;1.754;1.26
1588071600;1.227;1.24
1588075200;1.601;0.83
1588078800;2.626;0.64
1588082400;3.215;0.55
1588086000;2.491;0.22
1588089600;1.487;0.31
1588093200;1.282;0.13
1588096800;4.086;0.02
1588100400;3.009;0
1588104000;1.97;0
1588107600;1.707;0
1588111200;1.483;0
1588114800;3.194;0
1588118400;2.563;0
1588122000;1.442;0
1588125600;1.425;0
1588129200;2.056;0
1588132800;3.359;0.02
1588136400;3.985;0.37
1588140000;1.898;0.97
1588143600;1.295;0.79
1588147200;2.068;0.93
1588150800;3.395;1.08
1588154400;2.117;1.41
1588158000;1.222;3.64
1588161600;1.218;4.91
1588165200;1.222;3.96
1588168800;2.814;3.27
1588172400;2.599;1.64
1588176000;1.298;0.27
1588179600;1.334;0.28
1588183200;1.351;0.08
1588186800;2.787;0
1588190400;4.323;0
1588194000;1.517;0
1588197600;1.489;0
1588201200;1.639;0
1588204800;3.219;0
1588208400;2.271;0
1588212000;1.413;0
1588215600;1.529;0
1588219200;2.288;0.02
1588222800;4.963;0.19
1588226400;1.556;1.91
1588230000;1.18;3.19
1588233600;1.206;2.9
1588237200;2.291;3.99
1588240800;2.784;5.32
1588244400;1.223;4.09
1588248000;1.197;4.17
1588251600;1.22;4.01
1588255200;1.26;3.9
1588258800;2.931;2.39
1588262400;2.486;1.27
1588266000;2.551;0.73
1588269600;1.334;0.06
1588273200;1.456;0
1588276800;3.035;0
1588280400;2.164;0
1588284000;1.196;0
1588287600;1.181;0
1588291200;1.863;0
1588294800;3.015;0
1588298400;1.573;0
1588302000;1.2;0
1588305600;1.24;0.02
1588309200;3.126;0.21
1588312800;4.075;1.31
1588316400;2.551;1.53
1588320000;1.197;0.27
1588323600;3.477;1.75
1588327200;3.139;1.89
1588330800;2.249;4.43
1588334400;1.28;4.63
1588338000;1.35;4.14
1588341600;1.254;3.49
1588345200;2.889;2.35
1588348800;3.411;2.01
1588352400;1.869;1.26
1588356000;1.311;0.28
1588359600;1.384;0
1588363200;2.719;0
1588366800;2.61;0
1588370400;1.2;0
1588374000;1.187;0
1588377600;1.211;0
1588381200;3.023;0
1588384800;2.226;0
1588388400;1.185;0
1588392000;1.188;0.07
1588395600;2.09;1.23
1588399200;4.206;3.17
1588402800;1.714;2.05
1588406400;1.231;2.63
1588410000;1.239;3.75
1588413600;1.421;4.07
1588417200;4.056;4.6
1588420800;1.711;4.8
1588424400;1.209;4.63
1588428000;1.196;3.8
1588431600;1.189;2.93
1588435200;2.005;2.34
1588438800;3.006;1.8
1588442400;1.901;0.49
1588446000;1.429;0
1588449600;1.736;0
1588453200;3.042;0
1588456800;2.126;0
1588460400;1.206;0
1588464000;1.195;0
1588467600;1.198;0
1588471200;1.176;0
1588474800;1.191;0
1588478400;1.199;0.2
1588482000;1.188;0.84
1588485600;1.213;1.26
1588489200;1.368;2.54
1588492800;3.954;3.25
1588496400;3.138;3.78
1588500000;1.438;4.49
1588503600;1.468;5.05
1588507200;1.661;3.68
1588510800;1.777;2.38
1588514400;1.313;2.82
1588518000;3.37;2.24
1588521600;2.832;1.11
1588525200;1.325;0.4
1588528800;1.355;0.08
1588532400;1.373;0
1588536000;1.328;0
1588539600;1.337;0
1588543200;1.191;0
1588546800;1.189;0
1588550400;1.2;0
1588554000;1.191;0
1588557600;1.204;0
1588561200;1.193;0
1588564800;1.214;0.03
1588568400;3.845;0.3
1588572000;1.457;1.7
1588575600;1.3;4.21
1588579200;1.226;5.01
1588582800;1.201;5.63
1588586400;1.838;5.84
1588590000;1.342;5.78
1588593600;3.169;5.61
1588597200;3.787;4.89
1588600800;4.076;3.93
1588604400;3.392;2.87
1588608000;4.03;2.51
1588611600;3.256;1.81
1588615200;3.146;0.55
1588618800;5.756;0
1588622400;3.278;0
1588626000;3.127;0
1588629600;3.013;0
1588633200;2.984;0
1588636800;3.006;0
1588640400;2.998;0
1588644000;1.351;0
1588647600;1.183;0
1588651200;1.853;0.12
1588654800;3;1.32
1588658400;2.246;3.89
1588662000;1.59;4.6
1588665600;2.193;5.01
1588669200;3.485;5.94
1588672800;5.101;5.4
1588676400;2.888;4.95
1588680000;2.067;5.39
1588683600;1.263;4.6
1588687200;1.23;3.82
1588690800;2.951;2.95
1588694400;3.522;2.54
1588698000;1.307;1.92
1588701600;1.429;0.62
1588705200;1.398;0
1588708800;2.86;0
1588712400;3.456;0
1588716000;1.527;0
1588719600;1.525;0
1588723200;1.723;0
1588726800;2.994;0
1588730400;2.174;0
1588734000;1.174;0
1588737600;1.205;0.12
1588741200;3.637;1.25
1588744800;5.807;3.77
1588748400;1.41;4.43
1588752000;1.373;5.04
1588755600;1.604;5.65
1588759200;2.529;5.96
1588762800;3.177;5.97
1588766400;1.34;5.56
1588770000;1.221;4.8
1588773600;1.265;3.86
1588777200;2.421;2.93
1588780800;1.648;2.49
1588784400;4.634;1.87
1588788000;3.435;0.63
1588791600;1.406;0.01
1588795200;2.638;0
1588798800;1.473;0
1588802400;2.999;0
1588806000;2.272;0
1588809600;1.197;0
1588813200;1.184;0
1588816800;2.345;0
1588820400;2.976;0
1588824000;1.634;0.14
1588827600;2.001;1.22
1588831200;2.145;3.65
1588834800;4.076;4.32
1588838400;2.921;4.92
1588842000;1.246;5.54
1588845600;1.241;5.84
1588849200;1.325;5.77
1588852800;1.229;5.31
1588856400;1.33;4.64
1588860000;1.452;3.66
1588863600;3.006;2.69
1588867200;1.628;2.37
1588870800;1.202;1.4
1588874400;1.21;0.47
1588878000;1.231;0.01
1588881600;2.633;0
1588885200;2.844;0
1588888800;1.203;0
1588892400;1.198;0
1588896000;1.301;0
1588899600;3.01;0
1588903200;2.44;0
1588906800;1.207;0.01
1588910400;1.214;0.16
1588914000;3.21;1.11
1588917600;4.325;3.2
1588921200;2.514;4.12
1588924800;1.863;4.79
1588928400;3.351;5.37
1588932000;1.27;5.74
1588935600;1.281;5.4
1588939200;1.215;4.03
1588942800;2.939;3.6
1588946400;1.958;3.19
1588950000;1.82;2.88
1588953600;1.346;1.89
1588957200;1.552;1.75
1588960800;1.324;0.6
1588964400;2.357;0.01
1588968000;3.045;0
1588971600;1.219;0
1588975200;1.216;0
1588978800;1.209;0
1588982400;2.265;0
1588986000;2.994;0
1588989600;1.297;0
1588993200;1.207;0
1588996800;1.206;0.21
1589000400;2.665;1.17
1589004000;2.975;3.05
1589007600;2.432;3.55
1589011200;1.732;4.82
1589014800;1.777;5.47
1589018400;1.41;5.77
1589022000;1.247;5.73
1589025600;1.297;5.35
1589029200;2.676;4.67
1589032800;2.072;3.68
1589036400;2.49;2.82
1589040000;2.107;2.33
1589043600;1.843;1.73
1589047200;1.407;0.35
1589050800;1.468;0.01
1589054400;3.325;0
1589058000;2.5;0
1589061600;1.442;0
1589065200;1.242;0
1589068800;1.237;0
1589072400;2.635;0
1589076000;2.709;0
1589079600;1.232;0
1589083200;1.227;0.3
1589086800;1.282;1.04
1589090400;3.718;1.11
1589094000;3.917;1.66
1589097600;2.861;3.37
1589101200;2.041;4.4
1589104800;1.932;5.21
1589108400;1.218;4.44
1589112000;1.275;4.06
1589115600;1.243;4.27
1589119200;3.622;2.03
1589122800;2.786;1.11
1589126400;1.98;0.61
1589130000;2.96;0.28
1589133600;3.177;0.1
1589137200;3.186;0
1589140800;2.379;0
1589144400;1.213;0
1589148000;1.191;0
1589151600;1.912;0
1589155200;3.004;0
1589158800;1.791;0
1589162400;1.199;0
1589166000;2.509;0
1589169600;2.563;0.21
1589173200;3.94;0.64
1589176800;2.1;2.52
1589180400;2.765;3.89
1589184000;2.264;4.01
1589187600;2.778;5.5
1589191200;3.703;5.11
1589194800;1.963;4.07
1589198400;1.475;4.67
1589202000;1.217;4.84
1589205600;1.45;4.16
1589209200;5.149;3.22
1589212800;3.552;2.16
1589216400;1.324;1.65
1589220000;1.306;0.51
1589223600;2.106;0.03
1589227200;3.639;0
1589230800;2.077;0
1589234400;1.622;0
1589238000;1.209;0
1589241600;2.749;0
1589245200;2.893;0
1589248800;1.208;0
1589252400;1.223;0
1589256000;1.815;0.2
1589259600;5.01;1.14
1589263200;2.219;2.84
1589266800;2.826;3.8
1589270400;1.828;2.96
1589274000;2.402;4.32
1589277600;3.12;3.58
1589281200;1.802;4.35
1589284800;1.247;5.76
1589288400;1.335;5.08
1589292000;1.244;3.9
1589295600;3.849;3.1
1589299200;4.437;2.4
1589302800;2.291;0.71
1589306400;1.7;0.08
1589310000;3.663;0
1589313600;3.067;0
1589317200;1.331;0
1589320800;1.197;0
1589324400;1.198;0
1589328000;2.957;0
1589331600;3.025;0
1589335200;2.252;0
1589338800;1.238;0
1589342400;2.016;0.17
1589346000;5.038;1.08
1589349600;2.71;2.28
1589353200;3.264;1.77
1589356800;1.189;1.99
1589360400;1.964;4.41
1589364000;3.464;4.47
1589367600;2.012;4.24
1589371200;1.266;3.95
1589374800;1.402;3.4
1589378400;2.016;2.58
1589382000;4.54;2.21
1589385600;3.561;1.68
1589389200;2.018;1.37
1589392800;1.37;0.93
1589396400;1.572;0.02
1589400000;3.268;0
1589403600;2.432;0
1589407200;1.199;0
1589410800;1.188;0
1589414400;2.074;0
1589418000;2.979;0
1589421600;1.811;0
1589425200;1.2;0
1589428800;1.264;0.18
1589432400;3.926;1.12
1589436000;5.089;3.93
1589439600;2.231;3.96
1589443200;1.39;3.88
1589446800;1.294;3.18
1589450400;3.449;2.89
1589454000;2.879;4.62
1589457600;1.314;4.54
1589461200;1.29;3.54
1589464800;1.934;3.5
1589468400;1.981;3.51
1589472000;5.618;2.71
1589475600;3.823;1.78
1589479200;1.397;0.97
1589482800;1.495;0.03
1589486400;1.886;0
1589490000;2.998;0
1589493600;1.972;0
1589497200;1.193;0
1589500800;1.18;0
1589504400;2.661;0
1589508000;2.992;0
1589511600;1.321;0.01
1589515200;1.161;0.16
1589518800;3.141;0.97
1589522400;4.523;3.95
1589526000;3.415;4.57
1589529600;2.246;4.83
1589533200;3.234;5.42
1589536800;1.577;5.32
1589540400;1.675;5.92
1589544000;3.31;5.64
1589547600;1.765;5.17
1589551200;1.615;4.18
1589554800;3.08;2.96
1589558400;1.952;2.62
1589562000;3.534;2.06
1589565600;4.569;0.95
1589569200;2.176;0.02
1589572800;1.447;0
1589576400;1.273;0
1589580000;1.684;0
1589583600;2.988;0
1589587200;1.921;0
1589590800;1.199;0
1589594400;1.196;0
1589598000;2.475;0.01
1589601600;2.968;0.24
1589605200;1.28;0.87
1589608800;1.518;2.25
1589612400;2.728;3.75
1589616000;2.656;5.12
1589619600;3.424;4.4
1589623200;2.209;4.11
1589626800;1.277;5.11
1589630400;2.045;3.78
1589634000;1.348;4.73
1589637600;2.486;3.14
1589641200;6.033;3.03
1589644800;1.679;2.37
1589648400;2.48;2.05
1589652000;2.482;0.84
1589655600;3.015;0.05
1589659200;3.279;0
1589662800;1.646;0
1589666400;1.239;0
1589670000;1.216;0
1589673600;2.877;0
1589677200;2.769;0
1589680800;1.21;0
1589684400;1.21;0.01
1589688000;1.644;0.18
1589691600;2.991;0.87
1589695200;2.083;3.26
1589698800;2.974;4.29
1589702400;2.23;5.01
1589706000;4.547;5.38
1589709600;2.641;5.89
1589713200;4.357;6.15
1589716800;3.813;5.78
1589720400;3.358;5.07
1589724000;3.812;4.01
1589727600;1.688;3.01
1589731200;2.311;2.5
1589734800;2.092;1.89
1589738400;3.451;0.85
1589742000;2.684;0.04
1589745600;1.27;0
1589749200;1.215;0
1589752800;1.303;0
1589756400;3.007;0
1589760000;2.302;0
1589763600;1.188;0
1589767200;1.196;0
1589770800;1.805;0.01
1589774400;2.997;0.34
1589778000;3.196;1.11
1589781600;1.624;2.92
1589785200;2.57;4.16
1589788800;2.281;4.82
1589792400;2.908;5.57
1589796000;2.241;5.95
1589799600;1.43;6.01
1589803200;2.024;5.84
1589806800;1.504;4.91
1589810400;1.285;4.23
1589814000;3.054;2.94
1589817600;3.449;2.78
1589821200;2.582;1.29
1589824800;1.33;0.35
1589828400;1.385;0.02
1589832000;1.465;0
1589835600;3.08;0
1589839200;3.211;0
1589842800;1.206;0
1589846400;1.215;0
1589850000;1.192;0
1589853600;2.929;0
1589857200;2.414;0
1589860800;1.193;0.29
1589864400;2.485;1
1589868000;1.533;3.73
1589871600;3.69;3.67
1589875200;2.496;4.94
1589878800;2.505;5.51
1589882400;1.708;5.97
1589886000;1.396;5.78
1589889600;1.291;5.29
1589893200;1.239;4.88
1589896800;1.259;3.94
1589900400;3.712;3
1589904000;4.054;2.52
1589907600;1.698;1.96
1589911200;1.866;0.96
1589914800;1.347;0.06
1589918400;1.43;0
1589922000;1.22;0
1589925600;1.203;0
1589929200;1.213;0
1589932800;1.2;0
1589936400;1.2;0
1589940000;1.206;0
1589943600;1.247;0
1589947200;1.197;0.27
1589950800;2.471;0.88
1589954400;1.678;3.68
1589958000;2.802;4.22
1589961600;1.227;4.64
1589965200;1.475;4.55
1589968800;1.428;4.09
1589972400;1.821;3.95
1589976000;1.31;3.19
1589979600;1.233;4.4
1589983200;1.54;3.33
1589986800;1.937;2.9
1589990400;1.34;2.48
1589994000;2.908;1.96
1589997600;1.677;1
1590001200;1.435;0.04
1590004800;3.107;0
1590008400;2.106;0
1590012000;1.223;0
1590015600;1.204;0
1590019200;1.224;0
1590022800;1.209;0
1590026400;1.215;0
1590030000;1.209;0.03
1590033600;1.219;0.44
1590037200;1.208;0.98
1590040800;1.522;3.27
1590044400;2.704;3.9
1590048000;2.755;4.96
1590051600;1.485;5.5
1590055200;1.222;5.84
1590058800;1.247;5.43
1590062400;1.282;5.5
1590066000;2.162;4.84
1590069600;3.126;3.84
1590073200;3.098;2.88
1590076800;3.606;2.34
1590080400;3.616;1.76
1590084000;2.442;0.82
1590087600;2.191;0.05
1590091200;1.453;0
1590094800;1.413;0
1590098400;1.992;0
1590102000;1.699;0
1590105600;2.026;0
1590109200;2.691;0
1590112800;1.221;0
1590116400;1.221;0
1590120000;1.21;0.18
1590123600;1.218;0.39
1590127200;1.222;0.55
1590130800;2.345;1.45
1590134400;2.716;2.48
1590138000;3.802;3.07
1590141600;2.568;4.6
1590145200;1.57;4.36
1590148800;1.795;2.21
1590152400;2.546;2.99
1590156000;1.491;3.92
1590159600;2.153;3.52
1590163200;2.475;2.13
1590166800;1.205;1.4
1590170400;1.22;0.69
1590174000;1.221;0.04
1590177600;1.425;0
1590181200;2.577;0
1590184800;2.54;0
1590188400;1.202;0
1590192000;1.211;0
1590195600;1.211;0
1590199200;1.368;0
1590202800;3.011;0
1590206400;1.704;0.26
1590210000;1.203;0.92
1590213600;1.291;1.47
1590217200;1.462;2.8
1590220800;2.618;3.66
1590224400;3.162;4.54
1590228000;1.76;4.84
1590231600;3.361;4.09
1590235200;1.366;4.41
1590238800;2.009;4.99
1590242400;2.708;4.12
1590246000;1.667;3.41
1590249600;3.007;2.64
1590253200;1.21;2.06
1590256800;1.208;0.91
1590260400;1.215;0.05
1590264000;1.207;0
1590267600;2.616;0
1590271200;2.463;0
1590274800;1.737;0
1590278400;1.808;0
1590282000;1.2;0
1590285600;1.982;0
1590289200;2.945;0.01
1590292800;1.21;0.32
1590296400;1.209;0.98
1590300000;1.22;2.33
1590303600;1.381;0.65
1590307200;3.231;0.84
1590310800;1.988;0.78
1590314400;2.698;0.82
1590318000;1.206;1.29
1590321600;1.292;1.43
1590325200;2.296;0.86
1590328800;4.317;0.9
1590332400;3.444;1.14
1590336000;3.46;1.07
1590339600;4.285;0.69
1590343200;3.237;0.24
1590346800;2.622;0.01
1590350400;1.915;0
1590354000;1.376;0
1590357600;1.169;0
1590361200;1.154;0
1590364800;1.153;0
1590368400;1.176;0
1590372000;1.161;0
1590375600;1.181;0.02
1590379200;1.155;0.25
1590382800;2.47;0.76
1590386400;1.341;3.75
1590390000;1.264;4.38
